subsidiary_name,subsidiary_id,Bezeichnung,Lieferant,Kategorie (CPV Hauptteil),Bieter,Summe,Aktualisiert
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 21 InfoSec Analyst Netztrennung,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,3,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 20 InfoSec Analyst Threat Model,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,2,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"InfoSec-DL - Los 19 InfoSec Governance Manager BCM, Notfall- und Krisenmanagement",Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,2,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 18 InfoSec Governance Manager Vorgehensmodelle und Prozessdesign,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,5,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 17 InfoSec Governance Manager - Risikomanagement,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,5,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 16 InfoSec Governance Manager Generalist,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,5,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 15 Security Architect Härtung Backend,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,2,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 14 Security Architect sichere Endgeräte,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,1,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 13 Security Architect Storage und Backup,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,3,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 12 Security Architect Sicherheitsmechanismen-Cloud II (Non-Microsoft Clouds),Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,5,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 11 Security Architect Sicherheitsmechanismen Cloud-Umgebungen I (Azure und M365),Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,4,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 10 Security Architect M365,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,3,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 9 Security Architect Maschinenzertifikate / Assets,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,1,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 8 Sec. Architect Monitoring / SIEM / SIEM Use Cases,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,3,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 7 Security Architect Verzeichnisdienste und AD Tier Modell,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,3,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 6 Security Architect SMIME / E-Mail-Verschlüsselung,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,2,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 5 Security Architect Netzwerke,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,3,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 3 Projektleiter Information Security - Fachanteil Rollout - Network Access Control,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,1,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec-DL - Los 2 Projektleiter Information Security mit Fachanteil Security Architecture,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,3,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,InfoSec DL - Los 1 Projektleiter Information Security,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,6,"1,00",13.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Freileitung > Aufstiegssysteme für Hochspannungsfreileitungsmaste (Lieferung),,44212300 Konstruktionen und Teile davon,,,10.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,S&P Global Lizenzverlängerung,S&P Capital IQ LLC S&P Global (Germany) GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"77.714,75",01.03.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Bewerber:innen-Management-System AddOns sowie sämtliche im Zusammenhang stehende Dienstleistungen und Services,,48000000 Softwarepaket und Informationssysteme,,,24.02.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Spannklemmen aus Federstahl für Gleise und Weichen,,34946200 Oberbaumaterial für Eisenbahnen,,,22.02.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Process Mining Tool Celonis - Lizenzen & Dienstleistungen für Celonis,Atos IT Solutions and Services GmbH Zentrale,48000000 Softwarepaket und Informationssysteme,3,"3.790.245,00",21.02.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Generalistische Beratung Strategie,Rahmenvereinbarung mit mehreren Unternehmern,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",4,"1,00",21.02.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,ARP Einsatzoptimierung,XXX,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"1,00",17.02.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvereinbarung Dolmetsch-Leistungen,Rahmenvereinbarung mit mehreren Unternehmern,79540000 Dolmetscherdienste,2,"1,00",13.02.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,ARP Change und Flow Management,XXX,72200000 Softwareprogrammierung und -beratung,1,"1,00",06.02.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Mietputztücher und Ölauffangmatten,,90917000 Reinigung von Transportmitteln,,,03.02.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Büromöbeln,,39130000 Büromöbel,,,30.01.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Heizung,,"42512300 Heizungs-, Lüftungs- und Klimaanlagen",,,25.01.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Heizöl,Rahmenvereinbarung mit mehreren Unternehmern,09135000 Heizöle,2,"1,00",24.01.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,AdBlue im Tankwagen + IBC in Region West zugestellt,,09100000 Brennstoffe,,,23.01.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Sanierung von Mineralölabscheider,,90741000 Dienstleistungen im Zusammenhang mit Ölverschmutzungen,,,20.01.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Sanierung von Mineralölabscheider,,90741000 Dienstleistungen im Zusammenhang mit Ölverschmutzungen,,,20.01.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Ausrüstung für Forstarbeiten,Grube-Forst GmbH Filiale Österreich,"18100000 Arbeitskleidung, besondere Arbeitsbekleidungen und Zubehör",1,"1.211.553,00",18.01.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Subscription der SAP SuccessFactors HXM Suite inkl. sämtlicher im Zusammenhang stehender Services und Dienstleistungen,,48000000 Softwarepaket und Informationssysteme,,,17.01.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Registrierkassen und Abholstationen - Registrierkassen und Abholstationen,,30142000 Abrechnungsmaschinen und Registrierkassen,,,16.01.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvereinbarung,DXC Technology Austria Gmbh,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"1,00",10.01.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Lieferungen von Schutzeinrichtungen 16,7 Hz in Bahnanlagen für Schaltanlagen",,31210000 Elektrische Geräte zum Schalten oder Schützen von Stromkreisen,,,09.01.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Schutz-  und Zählerschränke,,31219000 Schutzkästen,,,09.01.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Datendienste für IOB (Internet On Board) 2,Rahmenvereinbarung mit mehreren Unternehmern,72300000 Datendienste,4,"1,00",03.01.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Hochdruckreiniger,Alfred Kärcher GmbH Kundendienst,42924740 Hochdruck-Reinigungsgeräte,1,"441.568,50",03.01.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Konzernweite Zertifizierungsleistungen verschiedener Normen TS GmbH,TÜV SÜD Landesgesellschaft Österreich GmbH Managementsysteme,"71000000 Dienstleistungen von Architektur-, Konstruktions- und Ingenieurbüros und Prüfstellen",4,"772.310,44",03.01.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Kopierpapier,PAGRO Direkt für Großkunden GmbH Pagro Abteilung - Kundenbetreuung Angebotsabwicklung,30197630 Druckpapier,3,"115.110,42",03.01.2023
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,IBM ESSO 2023-2025 - IBM ESSO 2023-2025,XXX,48000000 Softwarepaket und Informationssysteme,1,"1,00",28.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Edelstahlblechen,Arxon Handels GmbH Zentrale,14622000 Stahl,2,"292.055,89",28.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Mietmatten,CWS Hygiene Österreich GmbH Key Account Management,90900000 Reinigungs- und Hygienedienste,2,"425.381,64",28.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Citrix & Ivanti - Lizenzen und Dienstleistungen - Citrix/Ivanti - Lizenzen und DL,Rahmenvereinbarung mit mehreren Unternehmern,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",2,"1,00",23.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optionsziehung 2023 - Überlassung von Arbeitskräften - 4600027496,25 PersonaldienstleistungsgesmbH Zentrale,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,1,"5.555.825,40",23.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optionsziehung 2023 - Überlassung von Arbeitskräften – 4600027497,XXX,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,1,"1,00",23.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optionsziehung 2023 - Überlassung von Arbeitskräften – 4600027499,G4S Secure Solutions AG G4S Secure Solutions AG – Zentrale,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,1,"26.435.220,94",23.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optionsziehung 2023 - Überlassung von Arbeitskräften – 4600027500,I.K. Hofmann GmbH Zentrale,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,1,"304.033,62",23.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optionsziehung 2023 - Überlassung von Arbeitskräften – 4600027501,ÖWD security systems  Sicherheitsdienstleister und - errichter,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,1,"2.720.779,21",23.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optionsziehung 2023 - Überlassung von Arbeitskräften – 4600027502,PBS JOBSERVICE GmbH Zentrale,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,1,"11.313.670,84",23.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optionsziehung 2023 - Überlassung von Arbeitskräften – 4600027503,POWERSERV Austria GmbH Zentrale,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,1,"14.831.027,44",23.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optionsziehung 2023 - Überlassung von Arbeitskräften – 4600027504 -  Optionsziehung 2023 - Überlassung von Arbeitskräften – 4600027504,Randstad Austria GmbH Personaldienstleistung,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,1,"166.706,90",23.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optionsziehung 2023 - Überlassung von Arbeitskräften – 4600027505,Select Personalservice GmbH Select Personalservice GmbH,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,1,"41.146.195,27",23.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optionsziehung 2023 - Überlassung von Arbeitskräften – 4600027506,SIEMENS Personaldienstleistungen GmbH Zentrale (Wien),,1,"409.819,68",23.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optionsziehung 2023 - Überlassung von Arbeitskräften – 4600027507,TRANSFER Planconsult Datentransfer und Anlagenconsulting Gesellschaft m.b.H. Arbeitskräfteüberlassung & Personalvermittlung,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,1,"16.937.759,05",23.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optionsziehung 2023 - Überlassung von Arbeitskräften – 4600027508,Trenkwalder Personaldienste GmbH Zentrale,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,1,"2.169.187,45",23.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optionsziehung 2023 - Überlassung von Arbeitskräften – 4600027510,TTI Personaldienstleistung GMBH & Co KG Personaldienstleistung Österreich,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,1,"89.015,83",23.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optionsziehung 2023 - Überlassung von Arbeitskräften – 4600027552,APS Austria Personalservice GmbH & Co KG Zentrale,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,1,"51.211,16",23.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optionsziehung 2023 - Überlassung von Arbeitskräften – 4600027554,staff24 Personalservice GmbH Arbeitskräfteüberlassung,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,1,"422.310,58",23.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Schweißzusatzwerkstoffe,,44315100 Schweißzubehör,,,21.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Sicherheitszylinderschließanlagen und Erweiterungen,EVVA Sicherheitstechnologie GmbH Schließanlage,"44520000 Schlösser, Schlüssel und Scharniere",1,"405.219,06",21.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Türschildern,Forster Verkehrs- und Werbetechnik GmbH Zentrale,44423400 Schilder und Zubehör,3,"50.740,00",21.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Fluke Messgeräte,RS Components HandelsgesmbH RS Components HandelsgesmbH,31682210 Messgeräte und Steuer- und Überwachungsanlagen,1,"52.079,89",19.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Wartung von Industriesauger & Elektroschlepper,"Stangl Reinigungstechnik GmbH Reinigungstechnik, Winterdienst und Absauganlagen",50530000 Reparatur und Wartung von Maschinen,1,"79.112,50",15.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"BKS II  sowie  weitere Server und zugehörige Leistungen - Serverplattformen, Switches, Storage und zugehörige Leistungen",Rahmenvereinbarung mit mehreren Unternehmern,48800000 Informationssysteme und Server,4,"1,00",12.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Breitfußschienen für Gleise und Weichen - EINSTELLUNG per 07.12.2022,,34946110 Eisenbahnschienen,,,12.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Lounge- sowie sonstigen Möbeln,,39130000 Büromöbel,,,09.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Rahmenvereinbarung Wartung, Support und Erweiterung von SFIT und TeamÖBB",Control Center Apps GmbH Geschäftsführung,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"1.319.975,71",06.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvereinbarung Wartung Support und Erweiterung von REM,CNS-Solutions & Support GmbH Zentrale,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"6.365.290,87",06.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,RV NÖ_Gas_Wartung-Inspektion-Störung-Reparatur - Wartung-Inspektion-Störung-Reparatur von Gasanlagen,Furtlehner & Vogl GmbH Heizungsservice,50531200 Wartung von Gasverbrauchseinrichtungen,1,"81.387,00",06.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Verbrauchsmaterial Operatives Facility Management,Sigron  Sigron Zentrale,"39000000 Möbel (einschließlich Büromöbel), Zubehör, Haushaltsgeräte (ausgenommen Beleuchtung) und Reinigungsmittel",,,06.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Redaktionssystem,247GRAD Labs GmbH 247GRAD Labs GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"86.800,00",05.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Gehörschutz angepasst,,18143000 Schutzkleidung,,,05.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Risk To Chance (R2C) Tool Upgrade,Schleupen AG BU Risikomanagement,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"97.150,00",02.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltung von Schweißgeräten u. Zubehör,Fronius International GmbH Vertriebsleitung Österreich,50530000 Reparatur und Wartung von Maschinen,1,"63.790,75",02.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Konzernweite Zertifizierungsleistungen verschiedener Normen,TÜV SÜD Landesgesellschaft Österreich GmbH Managementsysteme,"71000000 Dienstleistungen von Architektur-, Konstruktions- und Ingenieurbüros und Prüfstellen",4,"933.326,90",02.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Konzernweite Zertifizierungsleistungen verschiedener Normen,TÜV Austria GmbH Vertrieb Managementsysteme,"71000000 Dienstleistungen von Architektur-, Konstruktions- und Ingenieurbüros und Prüfstellen",4,"741.604,76",02.12.2022
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Zu- und Abbeförderung Tfzf Taxifahrten Raum Wr.Neustadt,XXX,60120000 Taxiverkehr,1,"1,00",01.12.2022
